"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Lflavo2a011035",2637.67836493292,0.185086078003631,0.0494319429430986,3.74426063358838,0.000180925768425915,0.0178312396215319
"Lflavo2a006110",2223.4004956266,0.163402544213548,0.0475578040836356,3.43587235285688,0.000590649190400107,0.0321507597072767
"Lflavo2a007512",1549.48666302173,0.528582059698189,0.15877673285695,3.32909016445384,0.000871301924896116,0.0404395538746843
"Lflavo2a001849",3537.55311615604,0.212857058895561,0.0497538415179633,4.27820349949683,1.88407738757605e-05,0.00807622201180841
"Lflavo2a001867",18641.3870602212,0.485202013917681,0.103408929449101,4.69207075735663,2.70453550024588e-06,0.00411735945438247
"Lflavo2a001831",7216.53731164118,0.492196062875055,0.137234407730885,3.58653541056735,0.000335100577718807,0.024144012891061
"Lflavo2a013734",8129.82809558036,0.255602948028672,0.0653981414586207,3.90841302715612,9.29043804000068e-05,0.0148308439099529
"Lflavo2a013780",1776.31174166017,-0.308728970992558,0.0829434331030939,-3.72216291805555,0.00019752350398806,0.0192296357602035
"Lflavo2a013810",979.799816718734,-0.225785240075516,0.058907277097475,-3.83289215187973,0.000126645484989855,0.0160154960640048
"Lflavo2a013700",279.462161155803,-0.221026194662117,0.0675246819204828,-3.27326524725281,0.00106312660155487,0.0448946882267155
"Lflavo2a011384",1043.14672751529,0.641304768342957,0.158580563442354,4.04403133916268,5.2539891667497e-05,0.0127098774297463
"Lflavo2a011460",562.338208693073,-0.271476945490656,0.0754582098323418,-3.5977125099289,0.00032102817538432,0.024144012891061
"Lflavo2a011437",1405.33768915561,-0.203013811824636,0.0622316243068663,-3.26222903685701,0.00110539793119207,0.0457222367083229
"Lflavo2a011413",2813.84841793659,0.23306711249859,0.0668938974793174,3.48413115816209,0.000493737470104354,0.0296353851416771
"Lflavo2a011441",3408.44864913758,-0.404172304299127,0.0985995084035053,-4.09913102857578,4.14704221429386e-05,0.0110144230121751
"Lflavo2a013142",3518.59023116186,-2.21677393797727,0.627037431073191,-3.53531356841521,0.000407291531039901,0.027336994303258
"Lflavo2a000533",22513.1626635322,-0.540555766532841,0.164903326367318,-3.27801614704101,0.00104539415468974,0.0446277087534127
"Lflavo2a005794",1204.7934434973,0.283217031184469,0.0790800192132274,3.58139810791922,0.000341760422985079,0.024144012891061
"Lflavo2a005815",6099.00096524537,0.355594729976831,0.0962461122049881,3.69463993744988,0.000220198597450291,0.0198785402449012
"Lflavo2a007283",1086.83975022155,-0.283866281965751,0.0726428975601752,-3.90769492269502,9.31808598081704e-05,0.0148308439099529
"Lflavo2a013077",868.186110966479,-1.71087923370524,0.486303417712822,-3.51813121477087,0.000434597412394692,0.027336994303258
"Lflavo2a013071",500.967340118101,-1.76362881300122,0.492259727027524,-3.58272008894729,0.00034003491328367,0.024144012891061
"Lflavo2a008071",3400.5798552673,-0.257209540392222,0.0747555437717446,-3.44067513143339,0.000580264778927962,0.0321507597072767
"Lflavo2a004820",689.114170635898,-0.241590601287587,0.0736728233514498,-3.27923636284577,0.00104088415446378,0.0446277087534127
"Lflavo2a004807",3124.6638383409,0.238389093434613,0.0686456959242757,3.47274640055488,0.000515161883966753,0.0304752157516648
"Lflavo2a004834",1084.22016329634,-0.244086787508798,0.0672216114360322,-3.63107611219749,0.000282241925751158,0.0226051931855687
"Lflavo2a004796",291.14192945926,-0.238130819154309,0.0741600969697728,-3.21103705206008,0.00132256880826138,0.0496044407296893
"Lflavo2a008333",306.565784516487,-0.284608723861948,0.080133049550873,-3.55170214358636,0.00038274786684203,0.0263403122499994
"Lflavo2a008336",769.668322034622,-0.192171169144671,0.0556735473197834,-3.45175003922166,0.000556963438034952,0.0317588508988073
"Lflavo2a003511",628.278080459465,-0.31271607643399,0.0757904727077935,-4.12606050947395,3.69030210144179e-05,0.0110144230121751
"Lflavo2a007914",529.742458234562,0.36443059249181,0.111571051838892,3.26635436778033,0.00108941826813891,0.0455331205997537
"Lflavo2a009977",1045.2973499413,-0.358224781699178,0.0982668856654763,-3.64542723902597,0.00026694793837255,0.0223594267398031
"Lflavo2a003874",348.227283198016,-0.22157460925514,0.0667541679745906,-3.31926254162108,0.000902555295642726,0.0411470035509331
"Lflavo2a001287",497.59574836264,-0.260233488202656,0.0700508122765311,-3.71492463464041,0.000203264266835234,0.0193610922907687
"Lflavo2a009692",149.043880436744,-3.36580242133625,0.933579109188024,-3.60526750032318,0.000311831559376131,0.0239360705624966
"Lflavo2a009808",167.566456111176,-0.333668509562255,0.103407147688274,-3.22674512373278,0.00125206935548092,0.0482906292001721
"Lflavo2a001272",324.388904122086,0.933507857537272,0.243749832009893,3.82977846523965,0.000128258672058148,0.0160154960640048
"Lflavo2a005845",4437.03093908395,0.391084213207968,0.110894578135079,3.5266306052546,0.000420883523916087,0.027336994303258
"Lflavo2a010140",1179.60461819363,-0.237784140826611,0.0616996835372391,-3.85389563113553,0.000116253167332796,0.0160008454278915
"Lflavo2a002725",599.626174989674,-0.328101640805166,0.0981501066039591,-3.34285567441178,0.000829210147088654,0.0392936491613825
"Lflavo2a004308",1594.54809522557,-0.37347810062691,0.0929293436871843,-4.01894693116632,5.84588348320303e-05,0.0132701012131337
"Lflavo2a004274",589.061992194473,-0.302006110925148,0.0936354252223382,-3.22534030478349,0.00125823009816307,0.0482906292001721
"Lflavo2a013046",1900.33859969196,-0.377008241407545,0.112797491208585,-3.34234598099686,0.000830734435992141,0.0392936491613825
"Lflavo2a013055",6002.16640496926,0.701793915850966,0.204369152358148,3.43395227583615,0.00059484891764594,0.0321507597072767
"Lflavo2a005308",233.939506852872,-0.479552150330646,0.103914186300953,-4.61488625760667,3.93310656753368e-06,0.00411735945438247
"Lflavo2a007408",1012.14540717146,-0.414857111706824,0.105083828375501,-3.94786826974361,7.88501685929718e-05,0.0139880199083932
"Lflavo2a007432",3502.32858256496,-0.344497311054622,0.10373384695668,-3.32097305904877,0.000897041959236626,0.0411470035509331
"Lflavo2a007470",7892.65883320657,0.370316377760415,0.0841292854670164,4.40175351192779,1.07379506020913e-05,0.0068780939922232
"Lflavo2a002780",628.225320359745,0.296921377836026,0.0708868227311737,4.18866816703085,2.80596341843762e-05,0.00990146883382428
"Lflavo2a008741",914.810842950179,-0.261832464268097,0.0656350712189423,-3.98921581717629,6.62920871179639e-05,0.0138916113127882
"Lflavo2a012020",258.254244241509,0.589165110500579,0.160190504369892,3.67790283711294,0.000235159500236444,0.0204051988085601
"Lflavo2a007133",4726.07211471559,-0.226565265896274,0.0706420725336326,-3.20722846556358,0.0013402051410369,0.0499550946276488
"Lflavo2a004348",1061.71607863739,-0.323880437686311,0.0906164767280032,-3.57418925763886,0.000351314759499037,0.0246012782901826
"Lflavo2a006669",253.894869117321,-0.24488308409869,0.0738079673828692,-3.31784078036442,0.000907161796939024,0.0411470035509331
"Lflavo2a009864",848.352566020203,-0.519595280710385,0.136487159555212,-3.80691694664652,0.000140709973025717,0.0160154960640048
"Lflavo2a013851",576.12871917176,-0.217518362191721,0.0585829810891297,-3.7129957907192,0.000204820294955534,0.0193610922907687
"Lflavo2a004609",669.805747204533,-0.266538536348297,0.0558992858510162,-4.76819215649159,1.85886443000298e-06,0.00411735945438247
"Lflavo2a004622",192.833476685164,-0.280779346364956,0.0871951407678725,-3.22012607459899,0.00128134231661768,0.0489423718352104
"Lflavo2a004603",5704.37965465534,-0.274593995416041,0.0723185045016438,-3.79700876433084,0.000146452613387492,0.0160154960640048
"Lflavo2a006061",590.731183788671,0.97872991717524,0.285061190877726,3.43340289206557,0.000596055672889509,0.0321507597072767
"Lflavo2a005914",134.609094986459,1.08520970365539,0.331273116593584,3.2758761556458,0.00105334739596584,0.0447280439467834
"Lflavo2a006058",915.475997683455,0.5327987166295,0.129962031237978,4.09964904021755,4.13777134268862e-05,0.0110144230121751
"Lflavo2a006022",451.270863650434,-0.249231072006818,0.0758333077049755,-3.28656469761856,0.00101417473826881,0.0440008529108692
"Lflavo2a005356",4957.33052436736,-0.362698416332565,0.105855931246081,-3.42634004597633,0.000611773966798608,0.0323429905758496
"Lflavo2a010778",2955.26097294254,0.321311920665572,0.0767333411360846,4.18738342301208,2.82188880876079e-05,0.00990146883382428
"Lflavo2a010743",3049.80500452864,0.363143171447895,0.093425405975676,3.88698521195019,0.000101496934779642,0.0150141785279978
"Lflavo2a001092",1529.86324847234,-0.2321619481491,0.0581548964079996,-3.99213071450274,6.54822585921978e-05,0.0138916113127882
"Lflavo2a001065",487.216487429231,-0.243094666234008,0.0665355943719771,-3.65360328600886,0.000258585699554249,0.0219605280802294
"Lflavo2a001731",481.866314242884,-0.310545316437481,0.0929226973562932,-3.34197483793177,0.000831846011308235,0.0392936491613825
"Lflavo2a012844",1376.42349986734,0.198694384664044,0.0579625090224079,3.42798108665776,0.000608087822667289,0.0323429905758496
"Lflavo2a012798",2175.81774837929,-0.874844456450585,0.188966506301731,-4.62962708880103,3.66324840978933e-06,0.00411735945438247
"Lflavo2a012822",1423.03323672359,0.409761205131421,0.116600310291111,3.51423769034908,0.000441017997942285,0.027336994303258
"Lflavo2a008919",3022.90001861429,0.253298302257892,0.0774178123845402,3.27183492346361,0.00106851944921407,0.0448946882267155
"Lflavo2a008911",7255.50152175653,0.378516401112797,0.11275331555203,3.35703122573039,0.000787842144627289,0.0390173306514669
"Lflavo2a002797",339.508173485764,-0.312685684081781,0.0935052930784458,-3.34404260750731,0.00082567055605082,0.0392936491613825
"Lflavo2a002812",3257.92460523846,-0.403409912991567,0.105527078569688,-3.82280944814712,0.000131939740336661,0.0160154960640048
"Lflavo2a011495",601.218037647084,-0.347829494295029,0.0866663797827528,-4.01343052711946,5.9842621028788e-05,0.0132701012131337
"Lflavo2a011574",2048.85920619647,-0.235620827332637,0.0693822815981459,-3.39597980788993,0.000683834040710276,0.0356800467123538
"Lflavo2a011515",1091.64436117707,0.482413762303626,0.143114156812028,3.37083188029572,0.000749415769875604,0.0383499108392112
"Lflavo2a014135",337.370414128081,-0.280742571586692,0.0869512155921406,-3.22873659298293,0.00124338361512592,0.0482906292001721
"Lflavo2a011825",3046.85365194327,0.510907910442044,0.159538850035618,3.2024043693933,0.00136285542018017,0.0499853083742632
"Lflavo2a013479",1264.37210650208,-0.282878619397826,0.0840160443775089,-3.36695950748131,0.000760018470494506,0.0384001737339091
"Lflavo2a004911",1172.81632416836,-0.237121250765237,0.0597953781771503,-3.96554479616701,7.3228497354223e-05,0.0138916113127882
"Lflavo2a004888",759.578431287173,-0.245461413046888,0.0710919429734293,-3.45273181151666,0.000554940431506899,0.0317588508988073
"Lflavo2a004879",6573.53066890552,0.307816970603286,0.0960908452218183,3.20339538998449,0.00135817372379886,0.0499853083742632
"Lflavo2a000754",941.523258044187,0.348913306325791,0.0995945192246281,3.50333842707592,0.000459465302986367,0.0280359820881022
"Lflavo2a001540",407.537362922004,-0.256641254153159,0.0742320515913006,-3.45728359450644,0.00054565029472549,0.0315646833535767
"Lflavo2a013558",27044.5493682932,-0.732957882874566,0.185071992731397,-3.96039331536425,7.48264169422389e-05,0.0138916113127882
"Lflavo2a000802",1833.79549457651,0.503021809937304,0.139051164930643,3.61753035429948,0.000297427458303,0.023101874003631
"Lflavo2a000818",1675.11166497811,0.456013941154337,0.117322819859007,3.88683072655731,0.000101561523301,0.0150141785279978
"Lflavo2a003118",2074.11813842856,0.452662436561771,0.117315604807142,3.8585014952266,0.000114084369974537,0.0159778162369602
"Lflavo2a001518",777.351014072696,-0.27463916974303,0.0754400153144573,-3.64049726923104,0.000272111993880516,0.0223945365685378
"Lflavo2a001533",2524.96024555085,0.450872289951791,0.0998574607247018,4.51515877411309,6.32693450366735e-06,0.00459162892207058
"Lflavo2a001403",293.549866838246,-0.312058796200427,0.0747403879308896,-4.1752365065188,2.97676627848907e-05,0.00990146883382428
"Lflavo2a001375",456.709010630968,-0.347410737765278,0.103593770512099,-3.35358715150448,0.000797712879039451,0.0390173306514669
"Lflavo2a012349",1460.23534651433,0.233046089551318,0.066527764549676,3.50298993403428,0.00046006684874626,0.0280359820881022
"Lflavo2a012341",1280.86287745017,0.612250425889485,0.160752395985638,3.80865505696216,0.000139724716258717,0.0160154960640048
"Lflavo2a005097",2872.16437975916,0.381279176191159,0.109310776233261,3.4880291708618,0.000486594987714593,0.0294279377797394
"Lflavo2a012452",2830.5782135309,0.674592009497518,0.145753980777846,4.62829218040853,3.68693596330964e-06,0.00411735945438247
"Lflavo2a012731",1968.56601483435,0.445536898704219,0.120138110848477,3.70853924335592,0.000208458356668687,0.0193610922907687
"Lflavo2a010856",4103.63704064898,0.225622444011851,0.0681965228095084,3.30841565987281,0.00093825440381298,0.0420791286833653
"Lflavo2a004127",914.41403969156,0.526410327934981,0.149485081493492,3.52149072453026,0.000429127679908894,0.027336994303258
"Lflavo2a004142",417.512604243162,0.967316627573976,0.298919493229645,3.2360439833572,0.00121198707573035,0.0474279060076246
"Lflavo2a004144",1514.89075911045,-0.28136766588053,0.0662515298872826,-4.24696103409591,2.16689627680243e-05,0.0086491664888569
"Lflavo2a004169",2333.61817615554,0.272334661252955,0.0827705764568557,3.29023516460478,0.00100103683699549,0.0436681807089346
"Lflavo2a001966",2943.24812752913,0.140536955862762,0.0433927786073644,3.23871760170968,0.00120068391615227,0.0473707644821438
"Lflavo2a001962",2515.02710832754,0.324621043328793,0.0989261718102694,3.28144754202542,0.00103275733049876,0.0445648744290358
"Lflavo2a003998",430.084540810037,-0.29413974281135,0.0642176863002499,-4.58035410114434,4.64189340967584e-06,0.00411735945438247
"Lflavo2a006833",673.30674931757,-1.40665541952007,0.32252458268066,-4.36138978253586,1.29238895006073e-05,0.0068780939922232
"Lflavo2a006844",1317.88135561809,-0.398910570699055,0.10547241623952,-3.78213171672446,0.000155491042847306,0.0163326973032901
"Lflavo2a009121",194.292600918688,1.73208718945146,0.444227305527346,3.89910113110963,9.65504451415963e-05,0.0148308439099529
"Lflavo2a005469",1508.10980287376,0.579669937156159,0.14759512590585,3.92743279019883,8.58574025478029e-05,0.0143465042131813
"Lflavo2a005510",343.151082332041,-0.223470605009256,0.0648386102990862,-3.44656685234979,0.000567758072751965,0.032144770884957
"Lflavo2a005512",1009.11400894436,0.291144523104442,0.0766311401862553,3.79929781022184,0.000145106639609017,0.0160154960640048
"Lflavo2a005474",140.936759269355,0.951234351617228,0.253798123509266,3.74799599959414,0.000178253096672642,0.0177874308842213
"Lflavo2a005431",3234.43498908339,0.45801691761213,0.143043057551089,3.20195139459002,0.0013650002787911,0.0499853083742632
"Lflavo2a008099",3668.40403114561,-0.19584525964275,0.0601094784905241,-3.25814271826738,0.00112143991240503,0.0459301438250887
"Lflavo2a008112",1406.45928154436,-0.271979670931356,0.0686694492977273,-3.96070849137212,7.47277141243581e-05,0.0138916113127882
"Lflavo2a008106",1366462.06940762,-0.602514191416877,0.167740583840641,-3.59194046915495,0.000328224838319144,0.024144012891061
"Lflavo2a008838",422.188215086292,-0.270320550288275,0.0800137651582197,-3.37842557157185,0.000729021638663751,0.0377907775419008
"Lflavo2a008850",738.364054533676,-0.344944529914023,0.0910672997227229,-3.78779793585944,0.000151988376608428,0.0163126736989105
"Lflavo2a007190",291.418029679057,-0.293072708729088,0.0716213627850781,-4.09197336287139,4.27717792029848e-05,0.0110144230121751
"Lflavo2a007239",1141.43682744749,0.242081476944009,0.0657988600298649,3.67911354139164,0.000234046058723078,0.0204051988085601
"Lflavo2a007181",4288.41752376128,0.325044353357751,0.099592980590469,3.26372753813191,0.00109956851629179,0.0457179972164446
"Lflavo2a007223",171.791577427479,-0.539127948710311,0.160825410352518,-3.35225601183656,0.000801558590359585,0.0390173306514669
"Lflavo2a007270",5212.40613523175,0.299099017403709,0.0923403474326873,3.23909348101317,0.00119910265576769,0.0473707644821438
"Lflavo2a000676",175.320187106366,0.72438972953026,0.192826327688603,3.75669514745976,0.000172172021050231,0.0176211441544102
"Lflavo2a006213",547.932910245789,0.588092921895569,0.169447024320967,3.47065948341236,0.00051918192937823,0.0304752157516648
"Lflavo2a003318",1828.71803537431,0.458477537759163,0.129783173525454,3.5326423703859,0.000411428627773896,0.027336994303258
"Lflavo2a009384",402.215522554162,-0.247118187359635,0.0769640037741912,-3.21082811757907,0.00132353073724462,0.0496044407296893
"Lflavo2a000074",12168.7262356686,-0.276497747857537,0.0824361853808773,-3.35408227078974,0.000796286835532886,0.0390173306514669
"Lflavo2a008364",396.946738918622,-0.277826306325515,0.0676257362535282,-4.10829251875274,3.9859506063458e-05,0.0110144230121751
"Lflavo2a004537",1290.10278759688,1.69871815060263,0.50429553741011,3.36849728896407,0.000755791403184113,0.0384001737339091
"Lflavo2a004641",527.81035224105,-0.315544681822345,0.0801574340656738,-3.93656166144011,8.26573888158942e-05,0.0143446507590714
"Lflavo2a004673",490.961407224425,-0.234032701801755,0.0516493399760831,-4.53118475299253,5.8653813993821e-06,0.00459162892207058
"Lflavo2a004683",129.362436453079,0.421210856578006,0.127936605195951,3.29234042073314,0.000993572659742722,0.0436681807089346
"Lflavo2a004656",421.85829379311,0.620664188929706,0.174968605366443,3.54728888436773,0.000389217553036522,0.0265566130417996
"Lflavo2a013378",511.639144503593,-0.242198004861477,0.0637390036133409,-3.79983983324747,0.00014478963669747,0.0160154960640048
"Lflavo2a013400",8293.67519045251,-0.529675791488976,0.154112777795389,-3.43693624283517,0.000588334075848433,0.0321507597072767
"Lflavo2a000278",435.314611679113,-0.266858906224974,0.0611120673524331,-4.36671377333709,1.26129837761515e-05,0.0068780939922232
"Lflavo2a000213",567.322874617687,-0.176145528751282,0.0500468377129668,-3.5196135620302,0.000432175977386521,0.027336994303258
"Lflavo2a000320",3878.35589243764,-0.506190575139495,0.156338279807522,-3.23779035923062,0.00120459290866531,0.0473707644821438
"Lflavo2a000293",476.275006314239,-0.269577572797817,0.0734241097737344,-3.67151298978706,0.000241118820642085,0.0206973284428577
"Lflavo2a010880",174.212451743474,0.600029835695076,0.157285649412965,3.81490516098932,0.000136235244883801,0.0160154960640048
"Lflavo2a008547",1222.22478029715,-3.09665685455566,0.784215357682753,-3.94873273548971,7.85660085438502e-05,0.0139880199083932
"Lflavo2a008582",390.714519023335,-0.301474120800043,0.0929540207085668,-3.24326068417456,0.00118170037163323,0.0471675703337403
"Lflavo2a006388",838.163871685389,-0.318651052994204,0.0651931324743832,-4.88780092166017,1.01968563321994e-06,0.00411735945438247
"Lflavo2a006429",632.983831904376,0.878608579442192,0.221507522686606,3.96649544352166,7.29371693298195e-05,0.0138916113127882
"Lflavo2a012673",642.386508486036,-0.297429432457747,0.0775359208716807,-3.83602115140907,0.000125043643459302,0.0160154960640048
"Lflavo2a010091",1167.3604599518,-0.281433479253636,0.0820363395465771,-3.43059528020322,0.000602258423582712,0.0322673086943677
"Lflavo2a003206",3876.98272171334,0.354955206152597,0.094134942258292,3.77070615477358,0.000162786261758143,0.0168769185404578
"Lflavo2a003148",173.796365006047,-0.287563954746056,0.0859269743374521,-3.34660864022439,0.000818066164060529,0.0392936491613825
"Lflavo2a003240",1057.25699266891,-0.279652576263388,0.0679567188786585,-4.11515713056611,3.8691574683879e-05,0.0110144230121751
"Lflavo2a003166",1874.87378082382,-0.245178117302672,0.0601077626449935,-4.07897593445184,4.52345186884808e-05,0.0112845988340669
"Lflavo2a003245",1222.69585858369,-0.27147453617591,0.0634645582804189,-4.27757702143607,1.88938594608387e-05,0.00807622201180841
"Lflavo2a004933",772.108741026215,0.332778867366737,0.086647825519054,3.84059109819852,0.00012273841339207,0.0160154960640048
"Lflavo2a004964",772.053567329583,-0.236262906764581,0.0515632826223294,-4.58199894865242,4.60552211113438e-06,0.00411735945438247
"Lflavo2a004968",570.271224278828,-0.301202345621688,0.0856413688903764,-3.51701928080151,0.00043642207941239,0.027336994303258
"Lflavo2a008958",3076.99547252153,0.519619330169012,0.137257306470086,3.78573165634907,0.000153256987024714,0.0163126736989105
"Lflavo2a008955",1126.61234603576,-0.248197296352301,0.068619391342683,-3.6170139591127,0.000298021237466121,0.023101874003631
"Lflavo2a011077",513.810623550602,-0.289243968439808,0.082313925898122,-3.51391292887425,0.000441557524669774,0.027336994303258
"Lflavo2a011071",153.661865299957,-0.395689892815966,0.11019461214508,-3.59082794624306,0.000329629188380648,0.024144012891061
"Lflavo2a000375",364.193430820395,-0.206335114660966,0.0634273631489244,-3.25309305664341,0.00114156106131035,0.0462203903774652
"Lflavo2a000415",241.230079141501,-0.315559382165247,0.0898057702529195,-3.51379851513481,0.000441747747102628,0.027336994303258
"Lflavo2a005709",863.231523129674,-0.359768329705167,0.112213171179975,-3.20611498562988,0.00134540214768189,0.0499550946276488
"Lflavo2a012565",499.091456554097,-0.363348154845926,0.0772938181853256,-4.70086953105013,2.59055999265289e-06,0.00411735945438247
"Lflavo2a014230",1601.96535705082,0.361878499005,0.0912943349382666,3.9638658767787,7.37456960352741e-05,0.0138916113127882
"Lflavo2a000982",1486.76124328909,-0.191498764754663,0.0501518696108039,-3.81837738534498,0.00013433232240571,0.0160154960640048
"Lflavo2a000989",239.224058623328,-0.285539577346869,0.0878893926434776,-3.24885141151398,0.00115871987676807,0.0464827174685402
"Lflavo2a011663",961.275197875535,0.258696136487177,0.0721443046638875,3.58581509229889,0.000336027000659356,0.024144012891061
"Lflavo2a011619",13100.9766783171,-0.268715250513393,0.0781764020823162,-3.43729365071633,0.000587558223632176,0.0321507597072767
"Lflavo2a011618",1727.0257154821,-3.07036871749843,0.701484454273135,-4.37695903137281,1.20346584114361e-05,0.0068780939922232
"Lflavo2a011648",239.739412193909,-1.38328285126812,0.398441982398715,-3.47172966799439,0.000517116785904951,0.0304752157516648
"Lflavo2a002112",1603.98061502283,0.41682101061357,0.12390153312179,3.36413117829505,0.000767850375566571,0.038551883950616
"Lflavo2a012084",129.927762572018,0.690807910882531,0.205470129733838,3.36208436611876,0.000773564849993753,0.0385960512343758
"Lflavo2a012048",1057.96648387509,-0.301630073350784,0.0914698209528417,-3.29759116404407,0.000975180120388151,0.0434908541958582
"Lflavo2a012049",537.190445244619,-0.301642538829219,0.0732258393349516,-4.11934559670171,3.79949923066585e-05,0.0110144230121751
"Lflavo2a002400",192.69681649385,0.694218506206304,0.197162284282095,3.52105124331504,0.000429839542086527,0.027336994303258
"Lflavo2a002381",1010.94251463423,-0.237763582304414,0.0643329329805852,-3.69582997834355,0.000219169613718494,0.0198785402449012
"Lflavo2a002324",4245.51922007087,0.528494024515445,0.146115061759521,3.61697157124876,0.000298070026603281,0.023101874003631
"Lflavo2a004472",550.854571286561,-0.355991933569612,0.0883396464414195,-4.02980935412369,5.58221079984053e-05,0.0131067025926844
"Lflavo2a004411",833.82205030857,-0.340741537957976,0.101004452943369,-3.37352985960947,0.000742109972071538,0.0382210574648199
"Lflavo2a003007",4903.29422502393,-0.443973518983036,0.122139229213933,-3.63497888303679,0.000278003406217762,0.0226051931855687
"Lflavo2a002986",1167.83032226345,0.321168456415567,0.0932622903989818,3.44371186941248,0.000573786829889998,0.0321507597072767
"Lflavo2a006526",604.993312908199,0.393459261799469,0.122476912369488,3.21251780590682,0.00131576992097292,0.0496044407296893
"Lflavo2a006484",1181.68036507557,0.274547391373269,0.0842862206717794,3.25732236165137,0.00112468628227582,0.0459301438250887
"Lflavo2a006466",711.843364746254,1.19641036180407,0.278047528143523,4.30289875185118,1.68577898881279e-05,0.00807622201180841
"Lflavo2a006533",143.549855076954,1.41514062156647,0.435174379562456,3.25189323642931,0.00114639074216937,0.0462203903774652
"Lflavo2a009092",1200.46960964959,-0.252320961753224,0.0695054656254036,-3.63023194626298,0.000283166643937978,0.0226051931855687
"Lflavo2a006274",1981.99823868593,0.282117851936732,0.0728327341474932,3.87350351787449,0.000107281857366937,0.0155714739520047
