"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Lflavo2a001122",34.3512298590375,-0.00997840703604665,0.00273053017939807,-3.65438445300258,0.000257799730367886,0.0220599013616915
"Lflavo2a000785",43.0925746968228,-0.00666689251331158,0.00163333306832746,-4.08177158877859,4.46937100653439e-05,0.00915279981748287
"Lflavo2a000767",23.1517842759939,-0.00961706220510456,0.00238275115350218,-4.03611690250128,5.43431459767175e-05,0.00999098738781952
"Lflavo2a005664",749.152593009533,-0.00535193607481768,0.00130196576912367,-4.11065805395174,3.9453310941049e-05,0.00888182597940227
"Lflavo2a006809",66.8112001682081,-0.00746722038054633,0.00174841376362477,-4.27085426567762,1.9472562924988e-05,0.00550773952886007
"Lflavo2a011950",538.860336206969,-0.00187025814220499,0.000492109449365805,-3.80049223727618,0.000144408942179709,0.017233914661762
"Lflavo2a001398",90.1271651917365,-0.0160244107724914,0.00422685149707741,-3.7910985951532,0.000149982395750988,0.017233914661762
"Lflavo2a001984",20.6834467981216,-0.00606783864888034,0.00175361344365496,-3.46019168068961,0.00053979099578152,0.0328974280357235
"Lflavo2a003999",131.25363517403,-0.00817087323785868,0.00241547649671077,-3.38271692934508,0.000717725690198026,0.0388099612185021
"Lflavo2a004039",75.6341674947751,-0.0236654510120158,0.00645206933210074,-3.66788541689625,0.000244564732087129,0.021411059997247
"Lflavo2a003835",64.530891688656,-0.00517522214708679,0.0015244025315565,-3.39491836306688,0.000686490670160206,0.0375346872874714
"Lflavo2a003131",146.706011801691,-0.0152982471004563,0.00351013370118981,-4.35830894283905,1.31071273959692e-05,0.00481949074349787
"Lflavo2a005599",14763.7737447142,-0.00674477718293511,0.0014395338442396,-4.68538979470669,2.79427621068263e-06,0.00192647880500251
"Lflavo2a008106",1349558.51760594,-0.00607303928014328,0.00156303944944167,-3.88540371281902,0.000102159978008299,0.0148279831238097
"Lflavo2a008100",50.5717027777242,-0.00834521619367373,0.00234222644529342,-3.5629416662266,0.000366722192596737,0.0271129505252667
"Lflavo2a000112",86.282039185487,-0.00743369310858358,0.00200924483943124,-3.699744781073,0.000215816393288882,0.0200056355829383
"Lflavo2a000074",12073.8765432296,-0.00317305403712805,0.000752290540537955,-4.21785715244942,2.4663497709648e-05,0.00647769150559828
"Lflavo2a008369",988.42470296519,-0.00244486923461655,0.000641556324646736,-3.81084113848115,0.000138494749659723,0.0171697183412904
"Lflavo2a013400",8132.62218481806,-0.00658769389001595,0.00144903916942204,-4.54624970051258,5.46102438070537e-06,0.00261915478015482
"Lflavo2a002160",42.5297061702448,-0.0142391146689965,0.00337069154451844,-4.22438970784875,2.39589149470299e-05,0.00644611684830943
"Lflavo2a008602",108.378040620098,-0.00539163169464241,0.00132287046512466,-4.07570645560851,4.58748598833077e-05,0.0092008287158685
"Lflavo2a008647",157.661651125851,-0.00790445265429602,0.00206784160999159,-3.82256194870175,0.000132072283629134,0.0171697183412904
"Lflavo2a006409",39.8364558356908,-0.00559719128317346,0.00168461376301415,-3.32253683666862,0.000892028924702731,0.0435396949929019
"Lflavo2a010091",1140.11682426098,-0.00284317022911773,0.00075308555205998,-3.77536153939026,0.000159775755656622,0.0172792780455706
"Lflavo2a003152",131.762297369155,-0.00495398219326007,0.00112842783467974,-4.39016305784949,1.13265695262169e-05,0.00446226387298924
"Lflavo2a011105",62.7418536042379,-0.00743576985631637,0.00222789323317744,-3.33757908394533,0.000845116678151405,0.0420808651518251
"Lflavo2a005740",456.080029594125,-0.00206971123677877,0.000588227614239443,-3.51855504004998,0.000433903798038643,0.0287789908759273
"Lflavo2a009366",1752.62650332927,-0.00208733604514259,0.000556902223764291,-3.74811942935617,0.000178165418946886,0.017957996611256
"Lflavo2a009454",294.215736842015,-0.0028409052254088,0.000799292044591458,-3.55427686867679,0.000379019975726881,0.0271129505252667
"Lflavo2a004446",73.344656487331,-0.00669659591092248,0.00172973011219109,-3.87146865497978,0.000108181570362166,0.0154980636709746
"Lflavo2a003013",559.617609328003,-0.00484810892033202,0.00126977665953112,-3.81808004103827,0.000134494293756468,0.0171697183412904
